created by /home/dantopa//repos/github/builds/scripts-spack/reaper/header-reaper.sh at Tue Mar  8 16:12:44 UTC 2022

${SPACK_ROOT} = /home/dantopa/spacktivity/amzn-2022-dantopa-docker-spack

spack arch linux-amzn2022-haswell

uname -a:
xr3xmj4gela4yjve5cwsce3me2boy55y libgd@2.2.4
45z3tdcc4zclfzxflrxzvn5dvnlt6roz libgit2@1.1.1
loxkupwzx2jgvld5lg2r6pq7wj2yn3nj libgit2@1.1.1
prycemypkggs75hdlaetenia3baxneej libice@1.0.9
mskqlxgkv7myiupr7ciwsdwpaa3t5q7k libiconv@1.16
rs4twyrxzrybsrgaprppkya4puoqwdnl libjpeg-turbo@2.1.0
fralh6sd4qeqjaoj7gmrp5uir23gdwjw libmd@1.0.4
62qzjt4c6fbawys7pne33jpmhscfjvju libnl@3.3.0
hlyilbz2v2buf45xggqvzqx6e5g5qgip libpciaccess@0.16
ozgghfifb5cei4ox6vbzjsrbwd5loov6 libpng@1.6.37
46i3os2a24qm6m2h46e7mx5kt7enm5vp libpthread-stubs@0.4
gnh5enkjy74qoc3ivmtterzq2d4czll6 libsigsegv@2.13
iijrssjkiamtfrz3gbmzblydtq2ytex4 libsm@1.2.3
can3l3ljc6ylueyn5og5mtoyktx2622r libssh2@1.10.0
g3zfw4g64w7w3anwyasnahli6jbmr5li libssh2@1.10.0
xcmx3drdtf6jkkzpuviomeu4pnihr447 libtiff@4.3.0
qlwjsgzn4bekrkxvm54obkieuswrglye libtool@2.4.6
d3zxp55mektswona2npflczaxhwwiwyz libunwind@1.5.0
gdkz4xzdntouwsfetz5lyz2vqmfaisbm libuv@1.42.0
zp5o5ya2np5uvzpvktlvlh6fftuh4b6h libwhich@1.1.0
yguoelmflojajal5ffq5pjrnkl6gf46w libx11@1.7.0
cawwpm6t46gm7hnxp5ols2cutd2cooei libxau@1.0.8
vfaz3u3ogetsjsatqgrg2o7wknj3wtov libxaw@1.0.13
pdqclo67xkkpyutm7x5wdtn4iou22hwa libxcb@1.14
vlagbko2k7776zwzdeexjv6sjjkkd4gh libxdmcp@1.1.2
gbssfbtcrn2ochsjvpx6fm66nfwm3cjb libxext@1.3.3
4cnvvhkv6ptpd5qkubdnnqm4i6nzqkef libxfont@1.5.2
m4hmfrodsj7f46felznmoo24pxmj5qaa libxml2@2.9.12
po2obfsqctilbrmnx4ykzv3vf25jdk2l libxmu@1.1.2
bn7nwrgfz2452aadlmg2byrmgnjy62w3 libxpm@3.5.12
pk3inwtvdcsxpmcsxvfus6zjsnuzs7nn libxt@1.1.5
aumhm54tkc3656fgwqrsgilgyqettay5 libyaml@0.2.5
rznx7ffzccljmvki4bandbrouqnn2ale llvm@11.1.0
onkcxopbnoudzqzodm5dzrt77cn2t3pn llvm@12.0.1
g5j2xnehzmmxwwn5h47x73h2tqm4a25p llvm@12.0.1
xpnn5s75bibddocimtber5wu3q2v6vob llvm@13.0.1
54gqabvevl6rfglrx2pzecpurdsimxij m4@1.4.19
fx5gbwcfidbjtmqqfeb4jebpchazcx5i mbedtls@2.24.0
iln2uc5njgpr6gq77k7znsktfgkxuwov meson@0.61.2
lrkrs655xyfkaxhcpizxt6qlf22ksxpg metis@5.1.0
okqls4lwfbwflewrvtbxgwzw7pxwhugt mkfontdir@1.0.7
4z6gpcbx23r5dlho4wxkjecustew65bl mkfontscale@1.1.2
pbpdizcfuthgrsaydvaqcf73wwq3ubc3 mpc@1.1.0
ldudmbo5uacvwqexwzdbva7no2gw23b5 mpc@1.2.1
rdybwqcpwd4mf27dcslnj7ykvnozll3p mpfr@3.1.6
rnvmkxcmyxvpb5hp6gv3zubrlczmi5hi mpfr@4.1.0
tkgb4gb2jowfb2eit3c4lz3kyi5twr27 mpich@3.4.2
43azx4ywpgmpr4is6zzw7t64pzkryoay mumps@5.4.1
uwwevt2lxh7l5mfaghim5bqa2dcysmw3 nasm@2.15.05
ykkdqni52qpfw25gdwfequtaok76m4tx ncurses@6.2
b3avtnauqjozmghf23fwabpw5hysdmfv netcdf-c@4.8.1
gbsd4mswjsaf56a6vcvjoutzy6axv5ht netcdf-cxx4@4.3.1
tbobzaqfvok6xbf7mzadmdblxhnso6yp netcdf-fortran@4.5.3
ub35poxqc6oro3oijqqqdif3vckk47ig netlib-scalapack@2.1.0
otfkzxswzj5gyxqthacjcudo5c4mxkrq nghttp2@1.44.0
l4jlwhy4onzykr63nchr7mfu3ccl4dkr ninja@1.10.2
7fvcgvpnmk3n7unoqkiwuotmlfdy3yrd numactl@2.0.14
4nl3uouom3u7hw7j3dn25a24p43qxsoo octave@6.4.0
ey6fu32g2lbg2uhgufszc5omhydrkxo4 openblas@0.3.19
xsemh7qa4pics2pvutxfskspi6gw5jxx openblas@0.3.19
mlj4jpcgc5cpzd3rcbahuqh6etxywwn4 openblas@0.3.19
aasliqrgv4cleyzss7a766saudd6ihqf opencoarrays@2.7.1
aluonpdx5fjlh5btsspwvry4v6crv5px openjdk@11.0.12_7
xivijglsq6cv66ckv7svccfbagi5vrkh openlibm@0.7.5
7t2f26eoak5uqa5cftqol7dnvaabdojc openmpi@4.1.2
zmyxduwliokx7mu6bapkksxrrafasug7 openmpi@4.1.2
xobviloycueyee4o4xzhy7xe6jsb7v2m openssh@8.8p1
46fiaott7rzvmx6oyzji4hkg2n3o5zzs openssl@1.1.1m
whszj2qfm4575aj6nghw5weqcpebwajw otf2@2.3
z73skkfmtawtejwltdxfg4nxk3e5lwgt p7zip@16.02
rquncknizrxhkz73r2hk3vmglzfoynso pango@1.42.0
o4pjkqe5dxtegmsjlyw4zt6nsmk2ospf papi@6.0.0.1
4xo76ymisoeq3kpkjazyr6ts4w6jl73m parallel-netcdf@1.12.2
ehhxujfok7qw5gtbsqqu7k7hhrwz34uu parmetis@4.0.3
4dvm3tlltrqf2nbqfykacdbgz55cfgey patchelf@0.14.1
qak26bsnef7egrexnvm2sv7i7di4g7ns pcre@8.45
aw4ogvtrbf5bd2zffebstmpzoq2wbku5 pcre2@10.39
i3to5l25so4qcctpapdubf7mqt3xhpoy pdt@3.25.1
fghm4wpjkn2cji6fp5wc6t2kkioxaojs perl@5.34.0
pudr2azljkiwxdnqdoxu3kohr3jveq4r perl-data-dumper@2.173
hm2z2rrkvvc6p6s26iwwwg6ssw2vapux petsc@3.16.4
x6enzpcirrd7o3g2h4fmk6quxyvtwz52 pixman@0.40.0
2vh7sryfgdkasxb6qiav6j5af2h2dojc pkgconf@1.8.0
bml7dj4eqabofcgwbausfxd4jwuvhmvm py-asdf@2.4.2
y23w4xdcvm3o72742ivd7vidk6new6xk py-astropy@4.0.1.post1
4d2o4hj6jva6c2k3qrpx7lrb52zskxck py-attrs@21.4.0
jzvltbwpcxvjxm2jn2aae3ug2zcbjyot py-beautifulsoup4@4.10.0
tirxgswilpbkdi5ehnrc5u7wn6s33lf3 py-beniget@0.4.1
mjbjdmwtqrtegcqre3giwxxom56vawhy py-bintrees@2.0.7
nd525cgrrjek2so7dfbm6bdvfp4ms5dh py-bleach@4.1.0
n657fvu2ylvlcyeakrxbcdwc7hyledtn py-bottleneck@1.3.2
sx4xfjfbpc4o5ayzdfpd6q5zfadm2fyf py-certifi@2021.10.8
fqua7biwa7ukgfq7x7rtxpidt5vk6vso py-cppy@1.1.0
l43hkrw3w2dvranzbinwxcvpettg2t2f py-cycler@0.11.0
ggqgd2qhjccpnsfiqvu36p565l5eguox py-cython@0.29.24
i26twrm2atezqwrz2z6lmhdz7sw2qd65 py-docutils@0.18.1
h663olaxkqe7h7xrqhd7sfuxjbi34smk py-fonttools@4.29.1
kboghj7z75fnw4irfzib5c4ocmhtxgbj py-gast@0.5.3
kl6mihlltgbwtvbml3cwedp6uj77ip6l py-h5py@3.6.0
ulpzzsvx4ueswrg3u5xe2ablfrnghrqt py-html5lib@1.1
ontllrkoisd374azve64i5hdv2fcvcg7 py-imageio@2.16.0
ihehgv7nn34n4c6znwswixervmbjkyjj py-iniconfig@1.1.1
wqulkq5mjwqp75hayhbhf6pkrexwt2ln py-jplephem@2.9
673d5lmboxbs6gjeltqgh7vsluwr2g55 py-jsonschema@3.2.0
evk67w3elrufo72qhj5yzn5fg6b4mgwe py-kiwisolver@1.3.2
soq7uamo76uw2di3qvbwfe474blk4hyo py-matplotlib@3.5.1
i37ebzfarqisj5nrzpwsxlv5vh3jdxwn py-mpi4py@3.1.2
onn6h345uysabsettb2lyao2mc65qaxw py-mpmath@1.2.1
w5n4aknztxamoki2in6duffpfmdu35vu py-networkx@2.6.3
qlakkq2twrxkoyyo45mh232zstjzcy3r py-numexpr@2.7.3
3jsfetjq6zfvfmeo5jbeytyaziofqtzr py-numpy@1.22.2
whbnin7vtkwx2kseqwjgt5426rn44bxm py-packaging@21.3
kmostgfsmcekr3kdqvils4ojsymm3kcw py-pandas@1.4.1
rbsc5jqsgt6oyj2o5snswtsxi7xph273 py-pillow@9.0.0
4upr3o2nvzajgxm4pksqi6oy5ghlcgd3 py-pip@21.3.1
vnmgqffsyuocg75sqfjmqhltvgiidte3 py-pkgconfig@1.5.5
cwqpmi5xrni22mvfl77erdpsr7kjnrkz py-pluggy@1.0.0
jmdopr52r52yecfjknsoc77bmeofrrzz py-ply@3.11
k7ytzruu3cf4cixm2adfziax776y7xsg py-poetry-core@1.0.7
62avjo7ueh2cxq6d5mjcf6f57orbo2nt py-py@1.11.0
jdiaqq3cjgot4dvrf5wv67ezmn2c5tzz py-pybind11@2.8.1
6ku6z4nf5wlg2rt2seivluepefbs3xq3 py-pyparsing@3.0.6
hno4nbu6jxkklv74t6nktaf44ekdu4gr py-pyrsistent@0.18.0
athoo44wx7nzn7smgmkgflhi2sxf7dok py-pytest@6.2.5
2uf4pamtho7ezslv3aje7v4mvhxf2wcm py-python-dateutil@2.8.2
dnufrjv2yxkyzwghzjesctbx2um2uqyn py-pythran@0.10.0
ihf2bzvodomu2jl46ucow7yaq5yg5qqu py-pytz@2021.3
zn7xce544gludq62zi4xoiyjz3ji6sdp py-pywavelets@1.1.1
bya3cpvqn56yhruff2pfsr6gjce5ebje py-pyyaml@6.0
4j7nojt4di6wiqm3gfwwa5pxrrx4nuoz py-scikit-image@0.18.3
sjahudhoy3ifpmcvf62zb64jdm6hzfb3 py-scipy@1.8.0
h4x4b3xss7se4sfu7mlvlfsrfzdbic4w py-seaborn@0.11.2
zxsplzle2nfpqqp3xo4aawoppxxgf2h6 py-semantic-version@2.6.0
hbkewmgotzijdxn3tpu6n7xldcyzaqdx py-setuptools@59.4.0
weaggo3owqbfchihjwxjv2vh5463gv7x py-setuptools-scm@6.3.2
thwoiyg62i3qnar7i2vricqdfwwamhop py-setuptools-scm-git-archive@1.1
uxcjvxdj2kyjv36k4miawu4qxd2gqerv py-six@1.16.0
y62ti4uzfcngsnhuguepjc4vyaqwbwiv py-sortedcontainers@2.1.0
7pz3pp37b7svm3mfagigdjik7jvdhrei py-soupsieve@2.2.1
ef5ph6zodb22pqjlh4m4ulsnzuzwhdki py-tifffile@2021.11.2
o4hvurwkqim4m3phzkodpiuhpikkigf6 py-toml@0.10.2
prwjvkrz4gp3pfpz6qqjeqgsb3la36es py-tomli@1.2.2
vntptinhpmvbh56a7ewxv3inhy27fkk7 py-tqdm@4.62.3
6id7caik3eu6nzx25annjqt45gw37b7e py-urllib3@1.26.6
do4f7c7bbwz5oxuapjkvhlzyylchtmzh py-webencodings@0.5.1
iz34uyz3r44hkkyovtnrhrlpflmwbzx4 py-wheel@0.37.0
dvrnemf2m7qzpdru7f62skc6c2bkrhgw python@3.9.10
6uvc4pyl72iwksn7gdwaegfqbdsos3ke python@3.10.2
fgydbyebker6zmhdixb7zycjmxv6v7o4 python@3.10.2
3c26csek72or5fflpjn4bxqhta54poye qhull@2020.2
dasba4b3gf4inemlno5u7w2mwt673lkp rdma-core@39.0
datjfbwplvdx5ktimp6kny4r6img4cmc readline@8.1
vgasrgjbehky7g4ph3puzjhx7pesghzl rocm-smi-lib@4.5.2
capius4qsokwk6dm5bvwtnsxdylpaycm rust@1.51.0
ufgosmqklh74t3raoxuoaufwtcxofxxx slate@2021.05.02
njnjc5gwb4w4vnivjsawpxtvn4pvt7hs sqlite@3.37.2
lpjf3azu3sliukpviszqf77zcebdb23v strumpack@6.3.1
vhlt6ei4pnakoe64etouhyhzimu4ipau suite-sparse@5.10.1
v2bzodxhptpdhl3teoe4ikjjjknjm2ov suite-sparse@5.10.1
y7ljrrirrurzim54vcsmnsw4vnxytzvv suite-sparse@5.10.1
ygshb7oq6enzzjqgazfri2weki2fia4u superlu-dist@7.2.0
pwqdpgd3hvo37lq6vd4cmispfqnkli2r swig@4.0.2
sxltctuqwd5tyoxwhtggzo2yw6jnw765 tar@1.34
dmakcxm2snom3lv5hvw23ypafc2gpehy tau@2.31
bpjy3izaoe4gkkgpnndvj7vx2ssrima7 tcl@8.6.11
dy5e7vkma672syqvqpojf4l26x26lo2v texinfo@6.5
xdgd33nls7lujsgnsmajk2vqrhnamyd2 utf8proc@2.6.1
ceje2h2oyimm7qrjxhjapnbwymq6sjvi util-linux-uuid@2.37.4
ns2vpol7ijloxovgyc46gag67ewhf76f util-macros@1.19.3
uopm2q5lswu4ekqgedqjhqerylkt6zq2 valgrind@3.18.1
jfirjip74rxyw3rwxhndd4wcvniawqi7 wcslib@7.3
xaia3izyk4dyrnja7aw53vz3cm5vqs5p xcalc@1.0.6
bdqfksir4udgg3qcyhpyi2tebvu3e3xh xcb-proto@1.14.1
qprl6ja4wdhmlxvf2feg7zavqofitxlz xerces-c@3.2.3
hyrw5yfykz4woqr5gfem4l47kg5t7ett xextproto@7.3.0
kav25gt3nem4lbccuehhbrwf6svmhw4a xproto@7.0.31
6kucgewlwkdesfojdlqkmyh7ctww2dch xtrans@1.3.5
55popzoee2epuqh5geubaeqxfrxjlwep xz@5.2.5
vuimeeu4pgtppy4zvqqky2srjkhqxpjl yasm@1.3.0
j6s3gq4uwefju7td3ochubnjmdszork6 zfp@0.5.5
n676rhswl54m6cscp347z5f2nlwl6pb4 zlib@1.2.11
fy3slrnrfn4imazxj353vxqo2oeal3kk zoltan@3.83
mknaidwjvkqst26plvtbc3sqfguh3f4l zstd@1.5.2
